id,name,weight,height,types,types2,url,abilities,evolutions
738,Vikavolt,45.0 kg (99.2 lbs),1.5 m (4′11″),Bug,Electric,https://pokemondb.net/pokedex/vikavolt,"[{'name': 'Levitate', 'text': 'causes the Pokémon to be   (like  -type Pokémon). Raised Pokémon are not affected by  -type moves,  ,   nor  . Full details in  . No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/levitate'}]","[{'IdEvolucao': '#0736', 'NomeEvolucao': 'Grubbin', 'UrlEvolucao': 'https://pokemondb.net/pokedex/grubbin'}, {'IdEvolucao': '#0737', 'NomeEvolucao': 'Charjabug', 'UrlEvolucao': 'https://pokemondb.net/pokedex/charjabug'}, {'IdEvolucao': '#0738', 'NomeEvolucao': 'Vikavolt', 'UrlEvolucao': 'https://pokemondb.net/pokedex/vikavolt'}]"
735,Gumshoos,14.2 kg (31.3 lbs),0.7 m (2′04″),Normal,,https://pokemondb.net/pokedex/gumshoos,"[{'name': 'Stakeout', 'text': 'enables the Pokémon to deal twice the normal damage to any Pokémon that switches in or enters the field mid-battle.', 'url': 'https://pokemondb.net/ability/stakeout'}]","[{'IdEvolucao': '#0734', 'NomeEvolucao': 'Yungoos', 'UrlEvolucao': 'https://pokemondb.net/pokedex/yungoos'}, {'IdEvolucao': '#0735', 'NomeEvolucao': 'Gumshoos', 'UrlEvolucao': 'https://pokemondb.net/pokedex/gumshoos'}]"
732,Trumbeak,14.8 kg (32.6 lbs),0.6 m (2′00″),Normal,Flying,https://pokemondb.net/pokedex/trumbeak,"[{'name': 'Skill Link', 'text': 'causes multi-strike moves to always hit their maximum number of times. The moves affected are listed below; note that moves such as   that always strike the same number of times are not affected. In  ,   is not affected by  .', 'url': 'https://pokemondb.net/ability/skill-link'}]","[{'IdEvolucao': '#0731', 'NomeEvolucao': 'Pikipek', 'UrlEvolucao': 'https://pokemondb.net/pokedex/pikipek'}, {'IdEvolucao': '#0732', 'NomeEvolucao': 'Trumbeak', 'UrlEvolucao': 'https://pokemondb.net/pokedex/trumbeak'}, {'IdEvolucao': '#0733', 'NomeEvolucao': 'Toucannon', 'UrlEvolucao': 'https://pokemondb.net/pokedex/toucannon'}]"
739,Crabrawler,7.0 kg (15.4 lbs),0.6 m (2′00″),Fighting,,https://pokemondb.net/pokedex/crabrawler,"[{'name': 'Hyper Cutter', 'text': ""prevents the bearer's Attack stat from being lowered by other Pokémon, through moves such as   or abilities such as  . It does not prevent self-inflicted decreases, for example from  . No Pokémon have   as a hidden ability."", 'url': 'https://pokemondb.net/ability/hyper-cutter'}]","[{'IdEvolucao': '#0739', 'NomeEvolucao': 'Crabrawler', 'UrlEvolucao': 'https://pokemondb.net/pokedex/crabrawler'}, {'IdEvolucao': '#0740', 'NomeEvolucao': 'Crabominable', 'UrlEvolucao': 'https://pokemondb.net/pokedex/crabominable'}]"
718,Zygarde,305.0 kg (672.4 lbs),5.0 m (16′05″),Dragon,Ground,https://pokemondb.net/pokedex/zygarde,"[{'name': 'Aura Break', 'text': 'cancels the effects of the abilities   and   and instead reduces the power of Dark-type and Fairy-type moves by 25%, for all Pokémon on the field.  is not affected by the abilities  ,  , or  .  is the signature ability of  . Similarly, the abilities it reverses are also signature abilities of legendary Pokémon from Pokémon X&Y:   and  . No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/aura-break'}]",
720,Hoopa,9.0 kg (19.8 lbs),0.5 m (1′08″),Psychic,Ghost,https://pokemondb.net/pokedex/hoopa,"[{'name': 'Magician', 'text': 'The Pokémon steals the held item of a Pokémon it hits with a move.', 'url': 'https://pokemondb.net/ability/magician'}]",
716,Xerneas,215.0 kg (474.0 lbs),3.0 m (9′10″),Fairy,,https://pokemondb.net/pokedex/xerneas,"[{'name': 'Fairy Aura', 'text': 'raises the power of Fairy-type moves by 33%, for all Pokémon on the field (not just the ability-bearer). It is the signature ability of  . No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/fairy-aura'}]",
719,Diancie,8.8 kg (19.4 lbs),0.7 m (2′04″),Rock,Fairy,https://pokemondb.net/pokedex/diancie,"[{'name': 'Magic Bounce', 'text': 'Reflects status- changing moves.', 'url': 'https://pokemondb.net/ability/magic-bounce'}]",
718,Zygarde,305.0 kg (672.4 lbs),5.0 m (16′05″),Dragon,Ground,https://pokemondb.net/pokedex/zygarde,"[{'name': 'Aura Break', 'text': 'cancels the effects of the abilities   and   and instead reduces the power of Dark-type and Fairy-type moves by 25%, for all Pokémon on the field.  is not affected by the abilities  ,  , or  .  is the signature ability of  . Similarly, the abilities it reverses are also signature abilities of legendary Pokémon from Pokémon X&Y:   and  . No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/aura-break'}, {'name': 'Power Construct', 'text': 'is unique to Zygarde. When Zygarde 10% Forme or Zygarde 50% Forme falls below half HP, it changes into Zygarde Complete Forme. As Complete Forme has a higher base HP than the other two Formes, its HP is also restored by the same amount the maximum HP increased. No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/power-construct'}]",
717,Yveltal,203.0 kg (447.5 lbs),5.8 m (19′00″),Dark,Flying,https://pokemondb.net/pokedex/yveltal,"[{'name': 'Dark Aura', 'text': 'raises the power of Dark-type moves by 33% for all Pokémon on the field (not just the ability-bearer). It is the signature ability of  . No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/dark-aura'}]",
706,Goodra,150.5 kg (331.8 lbs),2.0 m (6′07″),Dragon,Dragon,https://pokemondb.net/pokedex/goodra,"[{'name': 'Hydration', 'text': 'A Pokémon with   will cure itself of any status conditions during rain, at the end of each turn. This includes self-inflicted conditions such as from using  .', 'url': 'https://pokemondb.net/ability/hydration'}]","[{'IdEvolucao': '#0704', 'NomeEvolucao': 'Goomy', 'UrlEvolucao': 'https://pokemondb.net/pokedex/goomy'}, {'IdEvolucao': '#0705', 'NomeEvolucao': 'Sliggoo', 'UrlEvolucao': 'https://pokemondb.net/pokedex/sliggoo'}, {'IdEvolucao': '#0706', 'NomeEvolucao': 'Goodra', 'UrlEvolucao': 'https://pokemondb.net/pokedex/goodra'}, {'IdEvolucao': '#0705', 'NomeEvolucao': 'Sliggoo', 'UrlEvolucao': 'https://pokemondb.net/pokedex/sliggoo'}, {'IdEvolucao': '#0706', 'NomeEvolucao': 'Goodra', 'UrlEvolucao': 'https://pokemondb.net/pokedex/goodra'}]"
699,Aurorus,225.0 kg (496.0 lbs),2.7 m (8′10″),Rock,Ice,https://pokemondb.net/pokedex/aurorus,"[{'name': 'Refrigerate', 'text': ""causes all  -type attacking moves used by the Pokémon to become  -type, and increase in power by 20%. Ice-type Pokémon also gain   from those moves (which means an effective increase of 80%). In  ,   increases affected moves' power by 30%. No Pokémon have   as a hidden ability."", 'url': 'https://pokemondb.net/ability/refrigerate'}]","[{'IdEvolucao': '#0698', 'NomeEvolucao': 'Amaura', 'UrlEvolucao': 'https://pokemondb.net/pokedex/amaura'}, {'IdEvolucao': '#0699', 'NomeEvolucao': 'Aurorus', 'UrlEvolucao': 'https://pokemondb.net/pokedex/aurorus'}]"
689,Barbaracle,96.0 kg (211.6 lbs),1.3 m (4′03″),Rock,Water,https://pokemondb.net/pokedex/barbaracle,"[{'name': 'Sniper', 'text': 'increases the power of critical hits by 1.5×. This means a critical hit will deal   normal damage instead of 1.5×. In   critical hits deal 2× normal damage, so   inflicts   normal damage.', 'url': 'https://pokemondb.net/ability/sniper'}]","[{'IdEvolucao': '#0688', 'NomeEvolucao': 'Binacle', 'UrlEvolucao': 'https://pokemondb.net/pokedex/binacle'}, {'IdEvolucao': '#0689', 'NomeEvolucao': 'Barbaracle', 'UrlEvolucao': 'https://pokemondb.net/pokedex/barbaracle'}]"
695,Heliolisk,21.0 kg (46.3 lbs),1.0 m (3′03″),Electric,Normal,https://pokemondb.net/pokedex/heliolisk,"[{'name': 'Dry Skin', 'text': 'causes several effects:', 'url': 'https://pokemondb.net/ability/dry-skin'}]","[{'IdEvolucao': '#0694', 'NomeEvolucao': 'Helioptile', 'UrlEvolucao': 'https://pokemondb.net/pokedex/helioptile'}, {'IdEvolucao': '#0695', 'NomeEvolucao': 'Heliolisk', 'UrlEvolucao': 'https://pokemondb.net/pokedex/heliolisk'}]"
693,Clawitzer,35.3 kg (77.8 lbs),1.3 m (4′03″),Water,,https://pokemondb.net/pokedex/clawitzer,"[{'name': 'Mega Launcher', 'text': 'increases the power of all   moves by 50%.   boosts the HP restored by 50%. The attacks classed as aura and pulse moves are shown below with their normal and boosted power: No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/mega-launcher'}]","[{'IdEvolucao': '#0692', 'NomeEvolucao': 'Clauncher', 'UrlEvolucao': 'https://pokemondb.net/pokedex/clauncher'}, {'IdEvolucao': '#0693', 'NomeEvolucao': 'Clawitzer', 'UrlEvolucao': 'https://pokemondb.net/pokedex/clawitzer'}]"
695,Heliolisk,21.0 kg (46.3 lbs),1.0 m (3′03″),Electric,Normal,https://pokemondb.net/pokedex/heliolisk,"[{'name': 'Dry Skin', 'text': 'causes several effects:', 'url': 'https://pokemondb.net/ability/dry-skin'}, {'name': 'Sand Veil', 'text': ""raises the ability-bearer's evasion by 20% in a  . It also gives immunity to sandstorm damage (if they are not already protected by being  / /  type). If a Pokémon with   is the leading party Pokémon while travelling in a sandstorm, wild Pokémon are only half as likely to appear."", 'url': 'https://pokemondb.net/ability/sand-veil'}]","[{'IdEvolucao': '#0694', 'NomeEvolucao': 'Helioptile', 'UrlEvolucao': 'https://pokemondb.net/pokedex/helioptile'}, {'IdEvolucao': '#0695', 'NomeEvolucao': 'Heliolisk', 'UrlEvolucao': 'https://pokemondb.net/pokedex/heliolisk'}]"
687,Malamar,47.0 kg (103.6 lbs),1.5 m (4′11″),Dark,Psychic,https://pokemondb.net/pokedex/malamar,"[{'name': 'Suction Cups', 'text': 'prevents opponents forcing the ability-bearer to switch out or flee via the moves  ,  ,  , or  , or the item  . If a Pokémon with   is the leading party Pokémon, the chance of hooking a Pokémon during fishing increases. No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/suction-cups'}]","[{'IdEvolucao': '#0686', 'NomeEvolucao': 'Inkay', 'UrlEvolucao': 'https://pokemondb.net/pokedex/inkay'}, {'IdEvolucao': '#0687', 'NomeEvolucao': 'Malamar', 'UrlEvolucao': 'https://pokemondb.net/pokedex/malamar'}]"
687,Malamar,47.0 kg (103.6 lbs),1.5 m (4′11″),Dark,Psychic,https://pokemondb.net/pokedex/malamar,"[{'name': 'Suction Cups', 'text': 'prevents opponents forcing the ability-bearer to switch out or flee via the moves  ,  ,  , or  , or the item  . If a Pokémon with   is the leading party Pokémon, the chance of hooking a Pokémon during fishing increases. No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/suction-cups'}, {'name': 'Contrary', 'text': 'Makes stat changes have an opposite effect.', 'url': 'https://pokemondb.net/ability/contrary'}]","[{'IdEvolucao': '#0686', 'NomeEvolucao': 'Inkay', 'UrlEvolucao': 'https://pokemondb.net/pokedex/inkay'}, {'IdEvolucao': '#0687', 'NomeEvolucao': 'Malamar', 'UrlEvolucao': 'https://pokemondb.net/pokedex/malamar'}]"
681,Aegislash,53.0 kg (116.8 lbs),1.7 m (5′07″),Steel,Ghost,https://pokemondb.net/pokedex/aegislash,"[{'name': 'Stance Change', 'text': 'is exclusive to  . When using a damage-dealing move,   switches to its Blade Forme. When using the move  ,   switches to its Shield Forme. The form change occurs when the appropriate move is selected, regardless of whether the attack goes ahead (e.g. prevented by paralysis). No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/stance-change'}]","[{'IdEvolucao': '#0679', 'NomeEvolucao': 'Honedge', 'UrlEvolucao': 'https://pokemondb.net/pokedex/honedge'}, {'IdEvolucao': '#0680', 'NomeEvolucao': 'Doublade', 'UrlEvolucao': 'https://pokemondb.net/pokedex/doublade'}, {'IdEvolucao': '#0681', 'NomeEvolucao': 'Aegislash', 'UrlEvolucao': 'https://pokemondb.net/pokedex/aegislash'}]"
676,Furfrou,28.0 kg (61.7 lbs),1.2 m (3′11″),Normal,,https://pokemondb.net/pokedex/furfrou,"[{'name': 'Fur Coat', 'text': 'reduces damage taken from physical attacks by 50%. No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/fur-coat'}]",
668,Pyroar,81.5 kg (179.7 lbs),1.5 m (4′11″),Fire,Normal,https://pokemondb.net/pokedex/pyroar,"[{'name': 'Rivalry', 'text': 'Deals more damage to a Pokémon of same gender.', 'url': 'https://pokemondb.net/ability/rivalry'}]","[{'IdEvolucao': '#0667', 'NomeEvolucao': 'Litleo', 'UrlEvolucao': 'https://pokemondb.net/pokedex/litleo'}, {'IdEvolucao': '#0668', 'NomeEvolucao': 'Pyroar', 'UrlEvolucao': 'https://pokemondb.net/pokedex/pyroar'}]"
647,Keldeo,48.5 kg (106.9 lbs),1.4 m (4′07″),Water,Fighting,https://pokemondb.net/pokedex/keldeo,"[{'name': 'Justified', 'text': ""raises the ability-bearer's Attack by one stage when hit by a damaging  -type move. The Attack rises for every hit of the move  . Stats can be raised to a maximum of +6 stages each."", 'url': 'https://pokemondb.net/ability/justified'}]",
649,Genesect,82.5 kg (181.9 lbs),1.5 m (4′11″),Bug,Steel,https://pokemondb.net/pokedex/genesect,"[{'name': 'Download', 'text': ""raises either the bearer's Attack or Special Attack by one stage when switching into battle, base on the opponent's defenses. It raises Attack if the opponent's Defense is lower than its Special Defense, or raises Special Attack if opponent's Special Defense is lower than or equal to its Defense. In double and triple battles,   compares the sum of all opponents' Defense stats and the sum of all opponents' Special Defense stats and uses the lowest total. No Pokémon have   as a hidden ability."", 'url': 'https://pokemondb.net/ability/download'}]",
658,Greninja,40.0 kg (88.2 lbs),1.5 m (4′11″),Water,Dark,https://pokemondb.net/pokedex/greninja,"[{'name': 'Battle Bond', 'text': ""causes Greninja to transform into Ash-Greninja when it KOs an opponent.  also increases the power of Greninja's signature move  . No Pokémon have   as a hidden ability."", 'url': 'https://pokemondb.net/ability/battle-bond'}]","[{'IdEvolucao': '#0656', 'NomeEvolucao': 'Froakie', 'UrlEvolucao': 'https://pokemondb.net/pokedex/froakie'}, {'IdEvolucao': '#0657', 'NomeEvolucao': 'Frogadier', 'UrlEvolucao': 'https://pokemondb.net/pokedex/frogadier'}, {'IdEvolucao': '#0658', 'NomeEvolucao': 'Greninja', 'UrlEvolucao': 'https://pokemondb.net/pokedex/greninja'}]"
644,Zekrom,345.0 kg (760.6 lbs),2.9 m (9′06″),Dragon,Electric,https://pokemondb.net/pokedex/zekrom,"[{'name': 'Teravolt', 'text': ""prevents a target's ability from affecting moves that the   Pokémon uses. It only affects abilities that change the power, accuracy or other effects of moves. For example,   would be able to hit   (having  ) using a  -type move like  . Ground type moves would still not affect Flying types. However, using   against a Pokémon with   would still receive HP loss as Aftermath did not affect the   attack itself. No Pokémon have   as a hidden ability."", 'url': 'https://pokemondb.net/ability/teravolt'}]",
645,Landorus,68.0 kg (149.9 lbs),1.5 m (4′11″),Ground,Flying,https://pokemondb.net/pokedex/landorus,"[{'name': 'Sand Force', 'text': 'raises the power of  ,   and   type moves by 30% during a  . It also grants immunity to the sandstorm damage, if not already immune (currently this only applies to Shellos since all other Pokémon with the ability are already immune).', 'url': 'https://pokemondb.net/ability/sand-force'}]",
646,Kyurem,325.0 kg (716.5 lbs),3.0 m (9′10″),Dragon,Ice,https://pokemondb.net/pokedex/kyurem,"[{'name': 'Turboblaze', 'text': ""prevents a target's ability from affecting moves that the   Pokémon uses. It only affects abilities that change the power, accuracy or other effects of moves. For example,   would be able to hit   (having  ) using a  -type move like  . Ground type moves would still not affect Flying types. However, using   against a Pokémon with   would still receive HP loss as Aftermath did not affect the   attack itself. No Pokémon have   as a hidden ability."", 'url': 'https://pokemondb.net/ability/turboblaze'}]",
618,Stunfisk,11.0 kg (24.3 lbs),0.7 m (2′04″),Ground,Electric,https://pokemondb.net/pokedex/stunfisk,"[{'name': 'Mimicry', 'text': 'Changes type depending on the terrain.\n No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/mimicry'}]",
617,Accelgor,25.3 kg (55.8 lbs),0.8 m (2′07″),Bug,,https://pokemondb.net/pokedex/accelgor,"[{'name': 'Sticky Hold', 'text': 'prevents held items from being taken or switched. If a Pokémon with   is the leading party Pokémon, the chance of hooking a Pokémon during fishing increases. No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/sticky-hold'}]","[{'IdEvolucao': '#0616', 'NomeEvolucao': 'Shelmet', 'UrlEvolucao': 'https://pokemondb.net/pokedex/shelmet'}, {'IdEvolucao': '#0617', 'NomeEvolucao': 'Accelgor', 'UrlEvolucao': 'https://pokemondb.net/pokedex/accelgor'}]"
621,Druddigon,139.0 kg (306.4 lbs),1.6 m (5′03″),Dragon,,https://pokemondb.net/pokedex/druddigon,"[{'name': 'Rough Skin', 'text': 'When a Pokémon with   is hit by a move that makes contact, the attacker receives damage equal to   of their maximum HP. Multi-hit moves (e.g.  ) activate   for each strike. In  , the damage from   is   of the maximum HP.', 'url': 'https://pokemondb.net/ability/rough-skin'}]",
593,Jellicent,135.0 kg (297.6 lbs),2.2 m (7′03″),Water,Ghost,https://pokemondb.net/pokedex/jellicent,"[{'name': 'Cursed Body', 'text': 'May disable a move used on the Pokémon.', 'url': 'https://pokemondb.net/ability/cursed-body'}]","[{'IdEvolucao': '#0592', 'NomeEvolucao': 'Frillish', 'UrlEvolucao': 'https://pokemondb.net/pokedex/frillish'}, {'IdEvolucao': '#0593', 'NomeEvolucao': 'Jellicent', 'UrlEvolucao': 'https://pokemondb.net/pokedex/jellicent'}]"
584,Vanilluxe,57.5 kg (126.8 lbs),1.3 m (4′03″),Ice,,https://pokemondb.net/pokedex/vanilluxe,"[{'name': 'Snow Warning', 'text': 'creates a hailstorm when the ability-bearer enters battle. The effect lasts 5 turns, unless it is cleared via   or   or replaced by another weather condition. If multiple Pokémon with weather-generating abilities ( ,  ,   or  ) enter the field on the same turn, each weather condition will activate consecutively, fastest Pokémon first. In other words, the resultant weather condition will be that of the slowest Pokémon. Prior to  ,   lasts indefinitely upon activation.', 'url': 'https://pokemondb.net/ability/snow-warning'}]","[{'IdEvolucao': '#0582', 'NomeEvolucao': 'Vanillite', 'UrlEvolucao': 'https://pokemondb.net/pokedex/vanillite'}, {'IdEvolucao': '#0583', 'NomeEvolucao': 'Vanillish', 'UrlEvolucao': 'https://pokemondb.net/pokedex/vanillish'}, {'IdEvolucao': '#0584', 'NomeEvolucao': 'Vanilluxe', 'UrlEvolucao': 'https://pokemondb.net/pokedex/vanilluxe'}]"
577,Solosis,1.0 kg (2.2 lbs),0.3 m (1′00″),Psychic,,https://pokemondb.net/pokedex/solosis,"[{'name': 'Magic Guard', 'text': 'protects the Pokémon from indirect damage, including: It does not prevent damage from confusion, trapping moves (e.g.  ) or  . In   a Pokémon with   cannot be poisoned from  , nor become fully immobile through paralysis (though the Speed drop still occurs).', 'url': 'https://pokemondb.net/ability/magic-guard'}]","[{'IdEvolucao': '#0577', 'NomeEvolucao': 'Solosis', 'UrlEvolucao': 'https://pokemondb.net/pokedex/solosis'}, {'IdEvolucao': '#0578', 'NomeEvolucao': 'Duosion', 'UrlEvolucao': 'https://pokemondb.net/pokedex/duosion'}, {'IdEvolucao': '#0579', 'NomeEvolucao': 'Reuniclus', 'UrlEvolucao': 'https://pokemondb.net/pokedex/reuniclus'}]"
571,Zoroark,81.1 kg (178.8 lbs),1.6 m (5′03″),Dark,Ghost,https://pokemondb.net/pokedex/zoroark,"[{'name': 'Illusion', 'text': ""When a Pokémon with the   ability switches into battle, it takes the form of the Pokémon in last place (6th) of the player's party.   will not activate if the Pokémon in last place is the same species or is fainted. The effect is aesthetic only;   does not change the Pokémon's type or moves, so for example a  -type move against a   disguised as   would still be super effective. Any direct attack (i.e. not entry hazards, weather conditions etc) will  . No Pokémon have   as a hidden ability."", 'url': 'https://pokemondb.net/ability/illusion'}]","[{'IdEvolucao': '#0570', 'NomeEvolucao': 'Zorua', 'UrlEvolucao': 'https://pokemondb.net/pokedex/zorua'}, {'IdEvolucao': '#0571', 'NomeEvolucao': 'Zoroark', 'UrlEvolucao': 'https://pokemondb.net/pokedex/zoroark'}, {'IdEvolucao': '#0570', 'NomeEvolucao': 'Zorua', 'UrlEvolucao': 'https://pokemondb.net/pokedex/zorua'}, {'IdEvolucao': '#0571', 'NomeEvolucao': 'Zoroark', 'UrlEvolucao': 'https://pokemondb.net/pokedex/zoroark'}]"
576,Gothitelle,44.0 kg (97.0 lbs),1.5 m (4′11″),Psychic,,https://pokemondb.net/pokedex/gothitelle,"[{'name': 'Competitive', 'text': ""raises the ability-bearer's Special Attack by two stages when hit by a stat-lowering move. Stats can be raised to a maximum of +6 stages each."", 'url': 'https://pokemondb.net/ability/competitive'}]","[{'IdEvolucao': '#0574', 'NomeEvolucao': 'Gothita', 'UrlEvolucao': 'https://pokemondb.net/pokedex/gothita'}, {'IdEvolucao': '#0575', 'NomeEvolucao': 'Gothorita', 'UrlEvolucao': 'https://pokemondb.net/pokedex/gothorita'}, {'IdEvolucao': '#0576', 'NomeEvolucao': 'Gothitelle', 'UrlEvolucao': 'https://pokemondb.net/pokedex/gothitelle'}]"
569,Garbodor,107.3 kg (236.6 lbs),1.9 m (6′03″),Poison,,https://pokemondb.net/pokedex/garbodor,"[{'name': 'Stench', 'text': 'A Pokémon with   has a 10% chance of causing the opponent to flinch when hit by a damaging move (provided the ability-bearer strikes first as usual).  does not stack with the items   or  , so an ability-bearer holding either item will keep the flinch chance at 10%. In  ,   has no effect in battle. If a Pokémon with   is the leading party Pokémon, wild Pokémon are only half as likely to appear.', 'url': 'https://pokemondb.net/ability/stench'}]","[{'IdEvolucao': '#0568', 'NomeEvolucao': 'Trubbish', 'UrlEvolucao': 'https://pokemondb.net/pokedex/trubbish'}, {'IdEvolucao': '#0569', 'NomeEvolucao': 'Garbodor', 'UrlEvolucao': 'https://pokemondb.net/pokedex/garbodor'}]"
567,Archeops,32.0 kg (70.5 lbs),1.4 m (4′07″),Rock,Flying,https://pokemondb.net/pokedex/archeops,"[{'name': 'Defeatist', 'text': 'When the HP of a Pokémon with   falls below 50%, its Attack and Special Attack stats are halved. No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/defeatist'}]","[{'IdEvolucao': '#0566', 'NomeEvolucao': 'Archen', 'UrlEvolucao': 'https://pokemondb.net/pokedex/archen'}, {'IdEvolucao': '#0567', 'NomeEvolucao': 'Archeops', 'UrlEvolucao': 'https://pokemondb.net/pokedex/archeops'}]"
565,Carracosta,81.0 kg (178.6 lbs),1.2 m (3′11″),Water,Rock,https://pokemondb.net/pokedex/carracosta,"[{'name': 'Solid Rock', 'text': 'reduces the damage taken from super-effective attacks by 25%. For example, a Water-type move used against a Rock-type Pokémon with   would deal 1.5× the usual damage instead of 2×. A double weakness would be reduced from 4× to 3×. No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/solid-rock'}]","[{'IdEvolucao': '#0564', 'NomeEvolucao': 'Tirtouga', 'UrlEvolucao': 'https://pokemondb.net/pokedex/tirtouga'}, {'IdEvolucao': '#0565', 'NomeEvolucao': 'Carracosta', 'UrlEvolucao': 'https://pokemondb.net/pokedex/carracosta'}]"
560,Scrafty,30.0 kg (66.1 lbs),1.1 m (3′07″),Dark,Fighting,https://pokemondb.net/pokedex/scrafty,"[{'name': 'Moxie', 'text': ""increases the user's Attack one stage upon fainting an opponent. Stats can be raised to a maximum of +6 stages each."", 'url': 'https://pokemondb.net/ability/moxie'}]","[{'IdEvolucao': '#0559', 'NomeEvolucao': 'Scraggy', 'UrlEvolucao': 'https://pokemondb.net/pokedex/scraggy'}, {'IdEvolucao': '#0560', 'NomeEvolucao': 'Scrafty', 'UrlEvolucao': 'https://pokemondb.net/pokedex/scrafty'}]"
563,Cofagrigus,76.5 kg (168.7 lbs),1.7 m (5′07″),Ghost,,https://pokemondb.net/pokedex/cofagrigus,"[{'name': 'Mummy', 'text': 'Contact with this Pokémon spreads this Ability.\n No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/mummy'}]","[{'IdEvolucao': '#0562', 'NomeEvolucao': 'Yamask', 'UrlEvolucao': 'https://pokemondb.net/pokedex/yamask'}, {'IdEvolucao': '#0563', 'NomeEvolucao': 'Cofagrigus', 'UrlEvolucao': 'https://pokemondb.net/pokedex/cofagrigus'}, {'IdEvolucao': '#0562', 'NomeEvolucao': 'Yamask', 'UrlEvolucao': 'https://pokemondb.net/pokedex/yamask'}, {'IdEvolucao': '#0867', 'NomeEvolucao': 'Runerigus', 'UrlEvolucao': 'https://pokemondb.net/pokedex/runerigus'}]"
561,Sigilyph,14.0 kg (30.9 lbs),1.4 m (4′07″),Psychic,Flying,https://pokemondb.net/pokedex/sigilyph,"[{'name': 'Wonder Skin', 'text': 'halves the accuracy of all status moves targeted at the ability-bearer. It does not affect   status moves like   or  , nor does it affect the secondary conditions of attacking moves like  .', 'url': 'https://pokemondb.net/ability/wonder-skin'}]",
555,Darmanitan,92.9 kg (204.8 lbs),1.3 m (4′03″),Fire,Psychic,https://pokemondb.net/pokedex/darmanitan,"[{'name': 'Gorilla Tactics', 'text': ""Boosts the Pokémon's Attack stat but only allows the use of the first selected move.\n No Pokémon have   as a hidden ability."", 'url': 'https://pokemondb.net/ability/gorilla-tactics'}]","[{'IdEvolucao': '#0554', 'NomeEvolucao': 'Darumaka', 'UrlEvolucao': 'https://pokemondb.net/pokedex/darumaka'}, {'IdEvolucao': '#0555', 'NomeEvolucao': 'Darmanitan', 'UrlEvolucao': 'https://pokemondb.net/pokedex/darmanitan'}, {'IdEvolucao': '#0554', 'NomeEvolucao': 'Darumaka', 'UrlEvolucao': 'https://pokemondb.net/pokedex/darumaka'}, {'IdEvolucao': '#0555', 'NomeEvolucao': 'Darmanitan', 'UrlEvolucao': 'https://pokemondb.net/pokedex/darmanitan'}]"
550,Basculin,18.0 kg (39.7 lbs),1.0 m (3′03″),Water,,https://pokemondb.net/pokedex/basculin,"[{'name': 'Rock Head', 'text': 'Protects the Pokémon from recoil damage.', 'url': 'https://pokemondb.net/ability/rock-head'}]","[{'IdEvolucao': '#0550', 'NomeEvolucao': 'Basculin', 'UrlEvolucao': 'https://pokemondb.net/pokedex/basculin'}, {'IdEvolucao': '#0902', 'NomeEvolucao': 'Basculegion', 'UrlEvolucao': 'https://pokemondb.net/pokedex/basculegion'}, {'IdEvolucao': '#0902', 'NomeEvolucao': 'Basculegion', 'UrlEvolucao': 'https://pokemondb.net/pokedex/basculegion'}]"
526,Gigalith,260.0 kg (573.2 lbs),1.7 m (5′07″),Rock,,https://pokemondb.net/pokedex/gigalith,"[{'name': 'Sand Stream', 'text': 'creates a sandstorm when the ability-bearer enters battle. The effect lasts 5 turns, unless it is cleared via   or   or replaced by another weather condition. If multiple Pokémon with weather-generating abilities ( ,  ,   or  ) enter the field on the same turn, each weather condition will activate consecutively, fastest Pokémon first. In other words, the resultant weather condition will be that of the slowest Pokémon. Prior to  ,   lasts indefinitely upon activation. No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/sand-stream'}]","[{'IdEvolucao': '#0524', 'NomeEvolucao': 'Roggenrola', 'UrlEvolucao': 'https://pokemondb.net/pokedex/roggenrola'}, {'IdEvolucao': '#0525', 'NomeEvolucao': 'Boldore', 'UrlEvolucao': 'https://pokemondb.net/pokedex/boldore'}, {'IdEvolucao': '#0526', 'NomeEvolucao': 'Gigalith', 'UrlEvolucao': 'https://pokemondb.net/pokedex/gigalith'}]"
